Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,Educational Option Type,NSLP Provision Status,Charter School (Y/N),Charter School Number,Charter Funding Type,IRC,Low Grade,High Grade,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),FRPM Count (K-12),Percent (%) Eligible FRPM (K-12),Enrollment (Ages 5-17),Free Meal Count (Ages 5-17),Percent (%) Eligible Free (Ages 5-17),FRPM Count (Ages 5-17),Percent (%) Eligible FRPM (Ages 5-17),2013-14 CALPADS Fall 1 Certification Status
2014-2015,54,72256,6054530,Tulare,Visalia Unified,Conyer Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,434.0,296.0,0.682027649769585,340.0,0.783410138248848,430.0,292.0,0.67906976744186,336.0,0.781395348837209,1
2014-2015,54,72256,6054548,Tulare,Visalia Unified,Crowley Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,620.0,449.0,0.724193548387097,455.0,0.733870967741936,607.0,440.0,0.724876441515651,446.0,0.734761120263591,1
2014-2015,54,72256,6054555,Tulare,Visalia Unified,Divisadero Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,926.0,601.0,0.64902807775378,662.0,0.714902807775378,926.0,601.0,0.64902807775378,662.0,0.714902807775378,1
2014-2015,54,72256,6054563,Tulare,Visalia Unified,Elbow Creek Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,493.0,333.0,0.675456389452333,370.0,0.750507099391481,483.0,326.0,0.674948240165632,362.0,0.749482401656315,1
2014-2015,54,72256,6054589,Tulare,Visalia Unified,Fairview Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,564.0,430.0,0.762411347517731,440.0,0.780141843971631,555.0,424.0,0.763963963963964,433.0,0.78018018018018,1
2014-2015,54,72256,6054597,Tulare,Visalia Unified,Goshen Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,701.0,587.0,0.83737517831669,592.0,0.844507845934379,689.0,577.0,0.83744557329463,582.0,0.844702467343977,1
2014-2015,54,72256,6054605,Tulare,Visalia Unified,Green Acres Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,1047.0,531.0,0.507163323782235,630.0,0.601719197707736,1047.0,531.0,0.507163323782235,630.0,0.601719197707736,1
2014-2015,54,72256,6054613,Tulare,Visalia Unified,Highland Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,578.0,507.0,0.877162629757786,507.0,0.877162629757786,566.0,496.0,0.876325088339223,496.0,0.876325088339223,1
2014-2015,54,72256,6054621,Tulare,Visalia Unified,Houston Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,548.0,466.0,0.85036496350365,467.0,0.852189781021898,539.0,459.0,0.851576994434137,460.0,0.853432282003711,1
2014-2015,54,72256,6054639,Tulare,Visalia Unified,Ivanhoe Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,603.0,441.0,0.73134328358209,447.0,0.741293532338308,596.0,437.0,0.733221476510067,443.0,0.743288590604027,1
2014-2015,54,72256,6054647,Tulare,Visalia Unified,Mineral King Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,689.0,397.0,0.576197387518142,491.0,0.712626995645864,683.0,395.0,0.578330893118594,487.0,0.71303074670571,1
2014-2015,54,72256,6054654,Tulare,Visalia Unified,Mountain View Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,608.0,361.0,0.59375,438.0,0.720394736842105,597.0,354.0,0.592964824120603,430.0,0.720268006700168,1
2014-2015,54,72256,6054670,Tulare,Visalia Unified,Royal Oaks Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,540.0,350.0,0.648148148148148,390.0,0.722222222222222,532.0,342.0,0.642857142857143,382.0,0.718045112781955,1
2014-2015,54,72256,6054688,Tulare,Visalia Unified,Crestwood Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,633.0,454.0,0.717219589257504,514.0,0.812006319115324,624.0,448.0,0.717948717948718,506.0,0.810897435897436,1
2014-2015,54,72256,6054704,Tulare,Visalia Unified,Annie R. Mitchell,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,730.0,410.0,0.561643835616438,504.0,0.69041095890411,716.0,405.0,0.565642458100559,494.0,0.689944134078212,1
2014-2015,54,72256,6054712,Tulare,Visalia Unified,Veva Blunt Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,604.0,471.0,0.779801324503311,511.0,0.846026490066225,592.0,463.0,0.782094594594595,503.0,0.849662162162162,1
2014-2015,54,72256,6054720,Tulare,Visalia Unified,Washington Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,315.0,287.0,0.911111111111111,288.0,0.914285714285714,310.0,282.0,0.909677419354839,283.0,0.912903225806452,1
2014-2015,54,72256,6054746,Tulare,Visalia Unified,Willow Glen Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,P,8,658.0,447.0,0.679331306990882,507.0,0.770516717325228,646.0,440.0,0.681114551083591,500.0,0.773993808049536,1
2014-2015,54,72256,6092373,Tulare,Visalia Unified,Valley Oak Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,949.0,619.0,0.652265542676502,698.0,0.735511064278188,949.0,619.0,0.652265542676502,698.0,0.735511064278188,1
2014-2015,54,72256,6092795,Tulare,Visalia Unified,Linwood Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,672.0,307.0,0.456845238095238,367.0,0.546130952380952,664.0,299.0,0.450301204819277,359.0,0.54066265060241,1
2014-2015,54,72256,6106249,Tulare,Visalia Unified,Golden Oak Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,558.0,367.0,0.657706093189964,420.0,0.752688172043011,545.0,359.0,0.658715596330275,411.0,0.754128440366972,1
2014-2015,54,72256,6107536,Tulare,Visalia Unified,Pinkham Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,489.0,343.0,0.701431492842536,390.0,0.797546012269939,482.0,337.0,0.699170124481328,383.0,0.794605809128631,1
2014-2015,54,72256,6110902,Tulare,Visalia Unified,Hurley Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,627.0,144.0,0.229665071770335,181.0,0.288676236044657,620.0,141.0,0.22741935483871,178.0,0.287096774193548,1
2014-2015,54,72256,6112049,Tulare,Visalia Unified,La Joya Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,1065.0,621.0,0.583098591549296,711.0,0.667605633802817,1065.0,621.0,0.583098591549296,711.0,0.667605633802817,1
2014-2015,54,72256,6116909,Tulare,Visalia Unified,Charter Home School Academy,Unified School District,Elementary Schools (Public),Traditional,,1,0250,Locally funded,0,K,8,89.0,56.0,0.629213483146067,63.0,0.707865168539326,89.0,56.0,0.629213483146067,63.0,0.707865168539326,1
2014-2015,54,72264,6054753,Tulare,Waukena Joint Union Elementary,Waukena Joint Union Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,257.0,188.0,0.731517509727626,214.0,0.832684824902724,253.0,184.0,0.727272727272727,210.0,0.8300395256917,1
2014-2015,54,72298,6054779,Tulare,Woodville Union Elementary,Woodville Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,481.0,412.0,0.856548856548857,455.0,0.945945945945946,476.0,407.0,0.855042016806723,450.0,0.945378151260504,1
2014-2015,54,75325,0106021,Tulare,Farmersville Unified,Freedom Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,4,6,606.0,534.0,0.881188118811881,566.0,0.933993399339934,606.0,534.0,0.881188118811881,566.0,0.933993399339934,1
2014-2015,54,75325,5430210,Tulare,Farmersville Unified,Farmersville High,Unified School District,High Schools (Public),Traditional,Provision 2,0,,,0,9,12,732.0,542.0,0.740437158469945,586.0,0.800546448087432,687.0,509.0,0.740902474526929,551.0,0.802037845705968,1
2014-2015,54,75325,5430277,Tulare,Farmersville Unified,Deep Creek Academy,Unified School District,Continuation High Schools,Continuation School,Provision 2,0,,,0,9,12,68.0,55.0,0.808823529411765,56.0,0.823529411764706,53.0,42.0,0.792452830188679,43.0,0.811320754716981,1
2014-2015,54,75325,6054076,Tulare,Farmersville Unified,George L. Snowden Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,2,3,416.0,356.0,0.855769230769231,377.0,0.90625,416.0,356.0,0.855769230769231,377.0,0.90625,1
2014-2015,54,75325,6054084,Tulare,Farmersville Unified,J. E. Hester Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,1,452.0,355.0,0.785398230088496,374.0,0.827433628318584,417.0,327.0,0.784172661870504,344.0,0.824940047961631,1
2014-2015,54,75325,6100275,Tulare,Farmersville Unified,Farmersville Junior High,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,0,,,0,7,8,352.0,286.0,0.8125,306.0,0.869318181818182,352.0,286.0,0.8125,306.0,0.869318181818182,1
2014-2015,54,75523,0102574,Tulare,Porterville Unified,Santa Fe Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,767.0,625.0,0.814863102998696,666.0,0.868318122555411,761.0,620.0,0.814717477003942,661.0,0.868593955321945,1
2014-2015,54,75523,0110692,Tulare,Porterville Unified,Sequoia Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,580.0,430.0,0.741379310344828,455.0,0.78448275862069,580.0,430.0,0.741379310344828,455.0,0.78448275862069,1
2014-2015,54,75523,0114348,Tulare,Porterville Unified,Butterfield Charter High,Unified School District,High Schools (Public),Traditional,,1,0867,Locally funded,0,9,12,335.0,218.0,0.650746268656716,220.0,0.656716417910448,287.0,191.0,0.665505226480836,193.0,0.672473867595819,1
2014-2015,54,75523,0116590,Tulare,Porterville Unified,Harmony Magnet Academy,Unified School District,High Schools (Public),Traditional,,1,0970,Locally funded,0,9,12,484.0,240.0,0.495867768595041,270.0,0.557851239669422,475.0,232.0,0.488421052631579,261.0,0.549473684210526,1
2014-2015,54,75523,5430228,Tulare,Porterville Unified,Vine Street Community Day,Unified School District,District Community Day Schools,Community Day School,,0,,,0,7,12,20.0,15.0,0.75,16.0,0.8,20.0,15.0,0.75,16.0,0.8,1
2014-2015,54,75523,5430251,Tulare,Porterville Unified,Granite Hills High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1213.0,1026.0,0.845836768342952,1052.0,0.867271228359439,1160.0,981.0,0.845689655172414,1007.0,0.868103448275862,1
2014-2015,54,75523,5430350,Tulare,Porterville Unified,Prospect Education Center,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,K,12,95.0,73.0,0.768421052631579,73.0,0.768421052631579,82.0,61.0,0.74390243902439,61.0,0.74390243902439,1
2014-2015,54,75523,5430624,Tulare,Porterville Unified,Citrus High,Unified School District,Continuation High Schools,Continuation School,,0,,,0,9,12,165.0,132.0,0.8,137.0,0.83030303030303,144.0,114.0,0.791666666666667,118.0,0.819444444444444,1
2014-2015,54,75523,5432786,Tulare,Porterville Unified,Monache High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1838.0,1067.0,0.580522306855278,1142.0,0.62132752992383,1767.0,1017.0,0.575551782682513,1091.0,0.617430673457838,1
2014-2015,54,75523,5434113,Tulare,Porterville Unified,Porterville High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1953.0,1313.0,0.672299027137737,1378.0,0.70558115719406,1849.0,1231.0,0.665765278528935,1293.0,0.699296917252569,1
2014-2015,54,75523,5434931,Tulare,Porterville Unified,Strathmore High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,294.0,246.0,0.836734693877551,255.0,0.86734693877551,269.0,223.0,0.828996282527881,231.0,0.858736059479554,1
2014-2015,54,75523,6054225,Tulare,Porterville Unified,Bartlett Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,513.0,466.0,0.908382066276803,486.0,0.947368421052632,513.0,466.0,0.908382066276803,486.0,0.947368421052632,1
2014-2015,54,75523,6054233,Tulare,Porterville Unified,Belleview Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,449.0,396.0,0.88195991091314,411.0,0.915367483296214,442.0,390.0,0.882352941176471,404.0,0.914027149321267,1
2014-2015,54,75523,6054241,Tulare,Porterville Unified,John J. Doyle Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,683.0,669.0,0.979502196193265,676.0,0.989751098096633,672.0,658.0,0.979166666666667,665.0,0.989583333333333,1
2014-2015,54,75523,6054258,Tulare,Porterville Unified,Olive Street Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,743.0,721.0,0.970390309555855,738.0,0.993270524899058,731.0,709.0,0.969904240766074,726.0,0.993160054719562,1
2014-2015,54,75523,6054266,Tulare,Porterville Unified,Pioneer Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,753.0,649.0,0.861885790172643,685.0,0.909694555112882,753.0,649.0,0.861885790172643,685.0,0.909694555112882,1
2014-2015,54,75523,6054274,Tulare,Porterville Unified,Roche Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,398.0,374.0,0.939698492462312,382.0,0.959798994974874,392.0,369.0,0.941326530612245,377.0,0.961734693877551,1
2014-2015,54,75523,6054282,Tulare,Porterville Unified,Vandalia Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,625.0,578.0,0.9248,598.0,0.9568,613.0,568.0,0.926590538336052,588.0,0.959216965742251,1
2014-2015,54,75523,6054290,Tulare,Porterville Unified,West Putnam Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,537.0,506.0,0.942271880819367,521.0,0.970204841713222,531.0,500.0,0.941619585687382,515.0,0.969868173258004,1
2014-2015,54,75523,6054308,Tulare,Porterville Unified,Westfield Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,664.0,513.0,0.772590361445783,531.0,0.799698795180723,652.0,503.0,0.771472392638037,520.0,0.797546012269939,1
2014-2015,54,75523,6107379,Tulare,Porterville Unified,Los Robles Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,506.0,470.0,0.928853754940711,483.0,0.954545454545455,498.0,462.0,0.927710843373494,475.0,0.953815261044177,1
2014-2015,54,75523,6114193,Tulare,Porterville Unified,Monte Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,504.0,450.0,0.892857142857143,468.0,0.928571428571429,495.0,441.0,0.890909090909091,459.0,0.927272727272727,1
2014-2015,54,75531,0102186,Tulare,Dinuba Unified,Ronald Reagan Academy,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,K,12,143.0,136.0,0.951048951048951,139.0,0.972027972027972,110.0,104.0,0.945454545454546,107.0,0.972727272727273,1
2014-2015,54,75531,0102707,Tulare,Dinuba Unified,John F. Kennedy Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,600.0,523.0,0.871666666666667,526.0,0.876666666666667,586.0,517.0,0.882252559726962,520.0,0.887372013651877,1
2014-2015,54,75531,5431119,Tulare,Dinuba Unified,Sierra Vista High (Continuation),Unified School District,Continuation High Schools,Continuation School,Provision 2,0,,,0,9,12,83.0,81.0,0.975903614457831,81.0,0.975903614457831,83.0,81.0,0.975903614457831,81.0,0.975903614457831,1
2014-2015,54,75531,5431184,Tulare,Dinuba Unified,Dinuba High,Unified School District,High Schools (Public),Traditional,Provision 2,0,,,0,9,12,1942.0,1833.0,0.943872296601442,1835.0,0.944902162718847,1889.0,1782.0,0.943356273160402,1784.0,0.944415034409741,1
2014-2015,54,75531,6053961,Tulare,Dinuba Unified,Grand View Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,341.0,304.0,0.89149560117302,305.0,0.894428152492669,341.0,304.0,0.89149560117302,305.0,0.894428152492669,1
2014-2015,54,75531,6053979,Tulare,Dinuba Unified,Jefferson Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,681.0,625.0,0.91776798825257,625.0,0.91776798825257,666.0,615.0,0.923423423423423,615.0,0.923423423423423,1
2014-2015,54,75531,6053987,Tulare,Dinuba Unified,Lincoln Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,565.0,503.0,0.890265486725664,504.0,0.892035398230088,553.0,500.0,0.904159132007233,501.0,0.905967450271248,1
2014-2015,54,75531,6053995,Tulare,Dinuba Unified,Washington Intermediate,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,0,,,0,7,8,931.0,900.0,0.966702470461869,902.0,0.968850698174007,931.0,900.0,0.966702470461869,902.0,0.968850698174007,1
2014-2015,54,75531,6054001,Tulare,Dinuba Unified,Wilson Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,626.0,574.0,0.916932907348243,575.0,0.9185303514377,620.0,571.0,0.920967741935484,572.0,0.92258064516129,1
2014-2015,54,75531,6107650,Tulare,Dinuba Unified,Roosevelt Elementary,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,6,668.0,560.0,0.838323353293413,560.0,0.838323353293413,659.0,557.0,0.845220030349014,557.0,0.845220030349014,1
2014-2015,54,76794,5430285,Tulare,Woodlake Unified,Woodlake Community Day,Unified School District,District Community Day Schools,Community Day School,Provision 2,0,,,0,7,12,15.0,13.0,0.866666666666667,13.0,0.866666666666667,15.0,13.0,0.866666666666667,13.0,0.866666666666667,1
2014-2015,54,76794,5436258,Tulare,Woodlake Unified,Bravo Lake High,Unified School District,Continuation High Schools,Continuation School,Lunch Provision 2,0,,,0,9,12,34.0,33.0,0.970588235294118,33.0,0.970588235294118,27.0,27.0,1.0,27.0,1.0,1
2014-2015,54,76794,5436282,Tulare,Woodlake Unified,Woodlake High,Unified School District,High Schools (Public),Traditional,Provision 2,0,,,0,9,12,676.0,505.0,0.747041420118343,505.0,0.747041420118343,653.0,491.0,0.751914241960184,491.0,0.751914241960184,1
2014-2015,54,76794,6054761,Tulare,Woodlake Unified,Woodlake Valley Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,0,,,0,6,8,493.0,419.0,0.849898580121704,419.0,0.849898580121704,493.0,419.0,0.849898580121704,419.0,0.849898580121704,1
2014-2015,54,76794,6094569,Tulare,Woodlake Unified,Francis J. White Learning Center,Unified School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,2,546.0,492.0,0.901098901098901,492.0,0.901098901098901,520.0,470.0,0.903846153846154,470.0,0.903846153846154,1
